ID,V3_C005,V3_C009,V3_C010,V3_C016,V3_C018,V3_C019,V3_C100,V3_C101,V3_C105,V3_C106,V3_C110,V3_C111,V3_C112,V3_C113,V3_C114,V3_C117,V3_C119,V3_C120,V4_C005,V4_C009,V4_C010,V4_C016,V4_C018,V4_C019,V4_C100,V4_C101,V4_C105,V4_C106,V4_C110,V4_C111,V4_C112,V4_C113,V4_C114,V4_C117,V4_C119,V4_C120,V5_C005,V5_C009,V5_C010,V5_C018,V5_C019,V5_C100,V5_C101,V5_C105,V5_C106,V5_C110,V5_C111,V5_C112,V5_C113,V5_C114,V5_C117,V5_C119,V5_C120,V6_C005,V6_C009,V6_C010,V6_C016,V6_C018,V6_C019,V6_C100,V6_C101,V6_C105,V6_C106,V6_C110,V6_C111,V6_C112,V6_C113,V6_C114,V6_C117,V6_C119,V6_C120
panCoprobacillus_sp_3_3_56FAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011456,0,0,0,0,0,0.0012063,0,0
panCoprobacillus_sp_8_2_54BFAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0052421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028872,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panCoprobacillus_sp_AF09_1A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012888,0,0,0,0,0,0,0,0
panCoprobacillus_sp_D7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035634,0,0,0.0010501,0,0,0,0,0,0.0010262,0,0
panCoprococcus_comes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031003,0,0,0,0,0.0011272,0,0,0,0,0
panCoprococcus_sp_AF18_48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016084,0,0,0,0,0,0.0014323,0,0,0,0
panCoprococcus_sp_AF27_8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015152,0,0,0,0,0,0.0021101,0,0,0,0
panCoprococcus_sp_AM27_12LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panCoprococcus_sp_HPP0048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0043398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012532,0,0,0,0
panCoprococcus_sp_HPP0074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032285,0,0,0,0,0,0.0017008,0,0,0,0
panCorynebacterium_aurimucosum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panCorynebacterium_kroppenstedtii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panCorynebacterium_propinquum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011725,0.0026768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panCorynebacterium_pseudodiphtheriticum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panCorynebacterium_pseudogenitalium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0049682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panCorynebacterium_tuberculostearicum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panCulturomica_massiliensis,0,0,0,0,0,0,0,0,0,0,0,0.0025744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panCutibacterium_avidum,0,0,0,0,0,0,0,0.049952,0,0,0,0,0.016541,0,0,0,0,0,0,0,0,0,0,0,0.0064862,0,0.0062624,0,0,0.020653,0.0075491,0,0.048349,0.0025968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panCutibacterium_granulosum,0,0,0,0,0,0,0,0.015618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panDakarella_massiliensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033334,0,0,0,0,0,0,0,0,0,0
panDermabacter_hominis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panDermabacter_sp_HFH0086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panDialister_invisus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044124,0,0.0044057,0.0080342,0,0,0,0.0066788,0,0,0,0,0
panDielma_fastidiosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01399,0,0,0
panDolosigranulum_pigrum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panDorea_formicigenerans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035787,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023601,0,0,0.0010821,0.01528,0,0,0,0,0.004847,0,0.0028158,0.004492,0,0
panDorea_longicatena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0071344,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013177,0,0,0,0.0081121,0,0,0,0,0.0044243,0,0,0.0027456,0,0
panDorea_sp_AGR2135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034234,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037786,0,0,0,0.0016201,0,0,0,0,0,0,0,0,0,0
panDorea_sp_Marseille_P4003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0040424,0,0,0,0,0,0,0,0,0,0,0,0
panDorea_sp_Marseille_P4042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011881,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037592,0,0,0,0.0043707,0,0,0,0,0,0,0,0,0,0
panDrancourtella_massiliensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024932,0,0.0092426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0076787,0.0035288,0,0
panDysgonomonas_gadei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023432,0,0,0,0,0,0,0,0,0,0,0,0
panDysgonomonas_mossii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0066131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panEggerthella_lenta,0,0,0,0,0,0,0,0,0.0075684,0.010038,0,0,0.11195,0,0,0.10982,0,0,0.013052,0,0,0,0,0,0,0,0,0.012065,0,0.0065284,0.0042301,0,0.012496,0.058017,0,0,0.066638,0,0,0,0,0.059287,0.0016973,0.10156,0.016564,0,0.0030877,0,0,0.003425,0.0019522,0.0014207,0,0.029006,0.016028,0.018012,0.027302,0,0,0.01666,0.018392,0.019362,0.0017661,0,0.018633,0.01905,0.013044,0.014133,0.019075,0,0.021017
panEggerthella_sinensis,0,0,0,0,0,0,0,0,0,0,0,0,0.0010586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panEggerthella_sp_1_3_56FAA,0,0,0,0,0,0,0,0,0,0,0,0,0.0018526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panEikenella_corrodens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panEisenbergiella_massiliensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0067419,0,0,0,0,0,0,0,0,0,0,0,0
panEisenbergiella_sp_OF01_20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panEisenbergiella_tayi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010681,0,0,0,0.0027425,0,0,0,0,0,0,0,0.0025476,0,0,0
panEnorma_massiliensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018587
panEnterobacter_asburiae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panEnterobacter_cloacae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014755,0,0,0,0,0.0011619,0,0,0,0,0,0,0,0,0.0013667,0.0057927,0,0,0,0,0,0.0092303,0,0,0,0,0,0,0,0,0,0,0,0,0.0043314,0,0,0,0,0.0012776,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013001,0
panEnterobacter_hormaechei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052606,0,0,0,0,0.0037439,0,0,0,0,0,0,0,0,0.0085253,0,0,0,0,0,0,0.010717,0,0,0,0,0,0,0,0,0,0.0010292,0,0,0.018241,0,0,0,0,0.0050474,0,0,0,0,0,0,0,0,0,0.0032314,0,0,0,0,0
panEnterobacter_sp_Bisph2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0082163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panEnterobacter_sp_NFR05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panEnterocloster_aldenensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006688,0,0,0.017142,0,0.0025891,0,0,0,0,0,0,0,0,0,0,0.011564,0.06364,0.060381,0,0,0,0.059047,0.023124,0,0.049666,0.048147,0.034549,0,0.033914,0.016537,0.011757,0,0
panEnterocloster_asparagiformis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049439,0,0,0,0
panEnterocloster_bolteae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014384,0,0.0012071,0,0,0.0070608,0,0,0,0,0,0.073212,0.10303,0.0046076,0,0.024349,0.0071804,0.035969,0.015327,0,0,0.0026301,0,0.0025644,0.070399,0.045911,0.013368,0.0024789,0
panEnterocloster_citroniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0076601,0.0011353,0,0,0.0011985
panEnterocloster_clostridioformis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012516,0,0,0.0014923,0,0.0046604,0,0.24021,0,0,0,0,0,0,0,0,0.0086679,0.013091,0.0096969,0.0018796,0.0013097,0.010784,0.0057275,0.023217,0.0027489,0.0011217,0.0016333,0.0014628,0.0013714,0.019783,0.0070887,0.0017374,0.003259,0.0057592
panEnterococcus_avium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011831,0.0013882,0.0076761,0.018203,0,0,0,0,0,0,0.049683,0,0,0,0,0.0018193,0,0,0.015974,0,0,0,0,0.038726,0.003096
panEnterococcus_canintestini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panEnterococcus_casseliflavus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015684,0.10081,0,0,0.0043963,0,0,0,0,0.042897,0,0,0,0,0,0,0,0,0,0.0074525,0,0.034626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028689,0
panEnterococcus_durans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0040791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panEnterococcus_faecalis,0.11707,0.31338,0,0,0,0.005178,0,0.006557,0.018773,0,0.025517,0,0,0,0,0.19758,0.032558,0.01525,0.059332,0,0,0,0,0,0.012355,0.047376,0.0063448,0.10947,0,0,0.031563,0.099893,0,0.0070879,0.0020701,0,0,0.0034809,0.085279,0.039631,0.0077005,0.078202,0.0038261,0.045834,0,0.0027838,0,0.0098253,0,0.021723,0,0.0020708,0.049147,0,0,0.029614,0,0,0.0046179,0,0,0,0,0,0,0,0,0,0,0,0
panEnterococcus_faecium,0,0,0,0,0,0,0,0,0,0,0,0,0.0014556,0,0,0,0,0,0.028523,0,0,0,0,0,0,0.011855,0,0.0014194,0,0,0,0.0057927,0,0,0,0,0,0,0,0.036557,0,0,0.060355,0,0,0,0,0,0,0.0013637,0,0,0,0,0,0,0.0010076,0,0,0,0,0,0.014129,0,0,0,0.0012916,0,0,0,0
panEnterococcus_gallinarum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024673,0,0,0,0,0,0,0.011297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panEnterococcus_gilvus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panEnterococcus_sp_5B3_DIV0040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panEnterococcus_sp_6D12_DIV0197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0049751,0
panEnterococcus_sp_HMSC05C03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015775,0
panErysipelatoclostridium_innocuum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010107,0.017373,0,0,0,0,0,0,0,0,0.056849,0,0,0,0,0.0027695,0.0048302,0.0032463,0,0.011511,0.002953,0.0044216,0,0.0056306,0.049666,0,0.0035989,0,0.01064,0.0036293,0,0.0025309,0.0023858
panErysipelatoclostridium_ramosum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009798,0,0.0073632,0.0024453,0,0.022264,0,0,0,0.0019,0,0,0,0,0.00704,0.0011632,0.0019478,0.016102,0,0,0.0041417,0,0.0032801,0.010955,0.0075181,0.0052358,0,0.0036958,0.0041746,0.0050411,0.0013868,0
panErysipelotrichaceae_bacterium_2_2_44A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001596,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022196,0,0.0013235,0,0.0010486,0,0,0,0
panErysipelotrichaceae_bacterium_21_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028192,0,0,0,0,0.0069215,0,0.001235,0,0,0,0,0,0.0037991,0,0.0044031,0
panErysipelotrichaceae_bacterium_5_2_54FAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024884,0,0,0,0,0,0,0
panErysipelotrichaceae_bacterium_6_1_45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011435,0,0,0,0,0,0,0,0.002506,0,0,0,0,0,0,0,0.0013871
panEscherichia_coli,0,0.023791,0.025526,0,0.015157,0.0070334,0,0,0.069897,0.024145,0.0080217,0.010018,0.015747,0,0.18087,0,0.0049719,0,0,0.0094176,0.013477,0,0.03568,0.004792,0.0010295,0.11815,0.017386,0.028034,0.17414,0.14806,0.020174,0.0070358,0.070961,0.016223,0.04345,0.0023299,0.031864,0.035435,0.060052,0.08788,0,0.034658,0.0078536,0.007099,0.018844,0.015589,0.077163,0.026628,0.095115,0.070307,0.01397,0.10713,0.057869,0,0.0027995,0.014326,0.033368,0.013208,0.014176,0.029999,0.023404,0.013173,0.019141,0.041998,0.025355,0.0010051,0.01752,0.027389,0,0.024061,0.0069355
panEubacterium_limosum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026868,0,0,0,0
panEubacterium_rectale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016219,0,0,0,0,0,0,0,0.010529,0,0,0,0,0.0060316,0,0.0011417,0,0,0,0,0,0,0,0,0.0019321,0,0.0062589,0,0,0,0.0017414,0.0027805,0,0.017941,0.0010712,0.0012308,0.043
panEubacterium_siraeum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panEubacterium_sp_AF22_9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013635,0,0,0,0,0,0,0,0,0,0,0,0
panEubacterium_sp_AM46_8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017814,0,0,0,0,0,0,0,0,0,0,0,0
panEubacterium_sp_AM49_13BH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0046522,0,0,0,0,0,0,0,0,0,0,0,0
panEubacterium_sp_SB2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035295,0,0,0,0
panEzakiella_Firmicutes_bacterium_AF12_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002739,0,0,0,0,0,0,0,0,0,0
